order_id,user_id,username,dish_id,dish_name,category,quantity,unit_price,line_total,order_total_price,calories,weekday,hour,time_of_day,diet_types,allergens,favorite_categories,preferred_budget,preferred_calories,sweet_tooth,dish_allergens,dish_diets,created_at
10327,558,user_158,65,Чай зелёный,drink,1,35.0,35.0,430.0,5,sunday,13,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-14T06:04:14.439415
10328,558,user_158,8,Сырники со сметаной,breakfast,2,145.0,290.0,290.0,340,wednesday,7,breakfast,lowCalorie,,"snack,soup",167.46,375,1,"eggs,gluten,milk","halal,highProtein,vegetarian",2026-02-12T23:38:14.439415
10329,558,user_158,24,Куриная котлета с пюре,main,1,195.0,195.0,590.0,430,thursday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-03-29T04:03:14.439415
10329,558,user_158,42,Салат Цезарь с курицей,salad,2,180.0,360.0,590.0,295,thursday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,"eggs,fish,gluten,milk",halal,2026-03-29T04:03:14.439415
10329,558,user_158,64,Чай чёрный,drink,1,35.0,35.0,590.0,5,thursday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-29T04:03:14.439415
10330,558,user_158,39,Котлета из индейки с булгуром,main,1,215.0,215.0,395.0,390,saturday,19,dinner,lowCalorie,,"snack,soup",167.46,375,1,gluten,"halal,highProtein,lactoseFree",2026-02-12T12:03:14.439415
10330,558,user_158,42,Салат Цезарь с курицей,salad,1,180.0,180.0,395.0,295,saturday,19,dinner,lowCalorie,,"snack,soup",167.46,375,1,"eggs,fish,gluten,milk",halal,2026-02-12T12:03:14.439415
10331,558,user_158,20,Суп с фрикадельками,soup,1,150.0,150.0,375.0,270,tuesday,12,lunch,lowCalorie,,"snack,soup",167.46,375,1,eggs,"diabetic,glutenFree,halal,lactoseFree",2026-01-27T04:17:14.439415
10331,558,user_158,41,Курица с тушёной капустой,main,1,175.0,175.0,375.0,350,tuesday,12,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"glutenFree,halal,highProtein,lactoseFree",2026-01-27T04:17:14.439415
10331,558,user_158,3,Компот,drink,1,50.0,50.0,375.0,90,tuesday,12,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-27T04:17:14.439415
10332,558,user_158,32,Рыба запечённая с овощами,main,1,245.0,245.0,245.0,360,saturday,20,dinner,lowCalorie,,"snack,soup",167.46,375,1,fish,"glutenFree,halal,highProtein,lactoseFree",2026-02-14T12:09:14.439415
10333,558,user_158,41,Курица с тушёной капустой,main,1,175.0,175.0,175.0,350,monday,20,dinner,lowCalorie,,"snack,soup",167.46,375,1,,"glutenFree,halal,highProtein,lactoseFree",2026-03-12T12:47:14.439415
10334,558,user_158,9,Блинчики с творогом,breakfast,2,150.0,300.0,300.0,360,monday,10,breakfast,lowCalorie,,"snack,soup",167.46,375,1,"eggs,gluten,milk","halal,highProtein,vegetarian",2026-01-22T02:39:14.439415
10335,558,user_158,17,Суп-пюре из шампиньонов,soup,1,145.0,145.0,380.0,240,saturday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-19T03:25:14.439415
10335,558,user_158,37,Картофель запечённый с курицей,main,1,185.0,185.0,380.0,410,saturday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"glutenFree,halal,highProtein,lactoseFree",2026-03-19T03:25:14.439415
10335,558,user_158,3,Компот,drink,1,50.0,50.0,380.0,90,saturday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-19T03:25:14.439415
10336,558,user_158,1,Борщ,soup,2,120.0,240.0,515.0,250,tuesday,14,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-16T06:44:14.439415
10336,558,user_158,25,Говяжья котлета с гречкой,main,1,205.0,205.0,515.0,440,tuesday,14,lunch,lowCalorie,,"snack,soup",167.46,375,1,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-01-16T06:44:14.439415
10336,558,user_158,66,Кофе американо,drink,1,70.0,70.0,515.0,10,tuesday,14,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-16T06:44:14.439415
10337,558,user_158,22,Уха,soup,1,160.0,160.0,340.0,215,wednesday,13,lunch,lowCalorie,,"snack,soup",167.46,375,1,fish,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-01T05:16:14.439415
10337,558,user_158,27,Гречка с курицей,main,1,180.0,180.0,340.0,405,wednesday,13,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-01-01T05:16:14.439415
10338,558,user_158,18,Суп-пюре из тыквы,soup,1,135.0,135.0,490.0,210,thursday,13,lunch,lowCalorie,,"snack,soup",167.46,375,1,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-06T05:40:14.439415
10338,558,user_158,42,Салат Цезарь с курицей,salad,1,180.0,180.0,490.0,295,thursday,13,lunch,lowCalorie,,"snack,soup",167.46,375,1,"eggs,fish,gluten,milk",halal,2026-01-06T05:40:14.439415
10338,558,user_158,41,Курица с тушёной капустой,main,1,175.0,175.0,490.0,350,thursday,13,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"glutenFree,halal,highProtein,lactoseFree",2026-01-06T05:40:14.439415
10339,558,user_158,26,Плов с курицей,main,1,210.0,210.0,385.0,470,wednesday,18,dinner,lowCalorie,,"snack,soup",167.46,375,1,,"glutenFree,halal,highProtein,lactoseFree",2026-01-18T10:55:14.439415
10339,558,user_158,47,Салат с курицей и овощами,salad,1,175.0,175.0,385.0,210,wednesday,18,dinner,lowCalorie,,"snack,soup",167.46,375,1,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-18T10:55:14.439415
10340,558,user_158,30,Паста болоньезе,main,1,230.0,230.0,230.0,500,sunday,12,lunch,lowCalorie,,"snack,soup",167.46,375,1,gluten,"halal,highProtein,lactoseFree",2026-02-05T04:19:14.439415
10341,558,user_158,64,Чай чёрный,drink,1,35.0,35.0,155.0,5,friday,9,breakfast,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-04-05T01:16:14.439415
10341,558,user_158,55,Круассан с сыром,snack,1,120.0,120.0,155.0,310,friday,9,breakfast,lowCalorie,,"snack,soup",167.46,375,1,"gluten,milk","halal,vegetarian",2026-04-05T01:16:14.439415
10342,558,user_158,24,Куриная котлета с пюре,main,1,195.0,195.0,230.0,430,saturday,18,dinner,lowCalorie,,"snack,soup",167.46,375,1,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2026-01-25T11:01:14.439415
10342,558,user_158,65,Чай зелёный,drink,1,35.0,35.0,230.0,5,saturday,18,dinner,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-25T11:01:14.439415
10343,558,user_158,1,Борщ,soup,1,120.0,120.0,425.0,250,monday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-02-26T03:48:14.439415
10343,558,user_158,32,Рыба запечённая с овощами,main,1,245.0,245.0,425.0,360,monday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,fish,"glutenFree,halal,highProtein,lactoseFree",2026-02-26T03:48:14.439415
10343,558,user_158,63,Морс клюквенный,drink,1,60.0,60.0,425.0,80,monday,11,lunch,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-26T03:48:14.439415
10344,558,user_158,35,Запеканка овощная,main,1,170.0,170.0,230.0,280,thursday,18,dinner,lowCalorie,,"snack,soup",167.46,375,1,milk,"diabetic,glutenFree,halal,highProtein,vegetarian",2026-03-24T11:04:14.439415
10344,558,user_158,63,Морс клюквенный,drink,1,60.0,60.0,230.0,80,thursday,18,dinner,lowCalorie,,"snack,soup",167.46,375,1,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-24T11:04:14.439415
10345,559,user_159,19,Солянка мясная,soup,1,170.0,170.0,520.0,310,monday,14,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,lactoseFree",2026-01-21T06:23:14.439415
10345,559,user_159,46,Салат с тунцом,salad,1,185.0,185.0,520.0,235,monday,14,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,fish","diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-21T06:23:14.439415
10345,559,user_159,34,Овощное рагу,main,1,165.0,165.0,520.0,260,monday,14,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-21T06:23:14.439415
10346,559,user_159,13,Пшённая каша с тыквой,breakfast,1,105.0,105.0,105.0,215,friday,10,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-02-06T02:44:14.439415
10347,559,user_159,10,Омлет классический,breakfast,1,115.0,115.0,165.0,250,friday,10,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,milk","diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-07T02:22:14.439415
10347,559,user_159,3,Компот,drink,1,50.0,50.0,165.0,90,friday,10,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-07T02:22:14.439415
10348,559,user_159,14,Борщ со сметаной,soup,1,135.0,135.0,355.0,260,saturday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-02-06T04:28:14.439415
10348,559,user_159,28,Рис с курицей терияки,main,1,220.0,220.0,355.0,460,saturday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"sesame,soy","glutenFree,halal,highProtein,lactoseFree",2026-02-06T04:28:14.439415
10349,559,user_159,9,Блинчики с творогом,breakfast,2,150.0,300.0,505.0,360,monday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk","halal,highProtein,vegetarian",2026-04-06T00:58:14.439415
10349,559,user_159,3,Компот,drink,1,50.0,50.0,505.0,90,monday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-04-06T00:58:14.439415
10349,559,user_159,57,Медовик,dessert,1,155.0,155.0,505.0,420,monday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk","halal,vegetarian",2026-04-06T00:58:14.439415
10350,559,user_159,26,Плов с курицей,main,2,210.0,420.0,420.0,470,friday,11,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-04T03:29:14.439415
10351,559,user_159,23,Чечевичный суп,soup,1,125.0,125.0,305.0,200,wednesday,13,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-15T05:26:14.439415
10351,559,user_159,27,Гречка с курицей,main,1,180.0,180.0,305.0,405,wednesday,13,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-01-15T05:26:14.439415
10352,559,user_159,46,Салат с тунцом,salad,1,185.0,185.0,220.0,235,thursday,20,dinner,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,fish","diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-02-20T12:09:14.439415
10352,559,user_159,64,Чай чёрный,drink,1,35.0,35.0,220.0,5,thursday,20,dinner,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-20T12:09:14.439415
10353,559,user_159,32,Рыба запечённая с овощами,main,1,245.0,245.0,245.0,360,thursday,19,dinner,,"nuts,seafood","soup,snack",226.15,368,0,fish,"glutenFree,halal,highProtein,lactoseFree",2025-12-15T11:20:14.439415
10354,559,user_159,17,Суп-пюре из шампиньонов,soup,1,145.0,145.0,570.0,240,sunday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-05T07:49:14.439415
10354,559,user_159,36,Пюре с говядиной,main,1,210.0,210.0,570.0,445,sunday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,milk,"glutenFree,halal,highProtein",2026-01-05T07:49:14.439415
10354,559,user_159,56,Чизкейк,dessert,1,160.0,160.0,570.0,380,sunday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,milk","glutenFree,halal,vegetarian",2026-01-05T07:49:14.439415
10354,559,user_159,62,Компот из сухофруктов,drink,1,55.0,55.0,570.0,90,sunday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-05T07:49:14.439415
10355,559,user_159,26,Плов с курицей,main,1,210.0,210.0,325.0,470,saturday,14,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-22T06:48:14.439415
10355,559,user_159,45,Винегрет,salad,1,115.0,115.0,325.0,160,saturday,14,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-22T06:48:14.439415
10356,559,user_159,27,Гречка с курицей,main,1,180.0,180.0,360.0,405,sunday,20,dinner,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2025-12-14T12:57:14.439415
10356,559,user_159,42,Салат Цезарь с курицей,salad,1,180.0,180.0,360.0,295,sunday,20,dinner,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,fish,gluten,milk",halal,2025-12-14T12:57:14.439415
10357,559,user_159,16,Куриный суп с лапшой,soup,1,130.0,130.0,540.0,225,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,gluten,"diabetic,halal,lactoseFree,lowCalorie",2026-04-05T07:22:14.439415
10357,559,user_159,28,Рис с курицей терияки,main,1,220.0,220.0,540.0,460,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"sesame,soy","glutenFree,halal,highProtein,lactoseFree",2026-04-05T07:22:14.439415
10357,559,user_159,57,Медовик,dessert,1,155.0,155.0,540.0,420,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk","halal,vegetarian",2026-04-05T07:22:14.439415
10357,559,user_159,64,Чай чёрный,drink,1,35.0,35.0,540.0,5,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-04-05T07:22:14.439415
10358,559,user_159,40,Лазанья мясная,main,1,250.0,250.0,430.0,540,wednesday,11,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"gluten,milk","halal,highProtein",2026-03-09T04:03:14.439415
10358,559,user_159,42,Салат Цезарь с курицей,salad,1,180.0,180.0,430.0,295,wednesday,11,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,fish,gluten,milk",halal,2026-03-09T04:03:14.439415
10359,559,user_159,33,Куриное филе на пару,main,1,200.0,200.0,255.0,290,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-04-02T08:04:14.439415
10359,559,user_159,62,Компот из сухофруктов,drink,1,55.0,55.0,255.0,90,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-04-02T08:04:14.439415
10360,559,user_159,21,Рассольник,soup,1,135.0,135.0,425.0,230,sunday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,gluten,"diabetic,halal,lactoseFree,lowCalorie",2026-02-26T04:32:14.439415
10360,559,user_159,45,Винегрет,salad,1,115.0,115.0,425.0,160,sunday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-26T04:32:14.439415
10360,559,user_159,41,Курица с тушёной капустой,main,1,175.0,175.0,425.0,350,sunday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree",2026-02-26T04:32:14.439415
10361,559,user_159,8,Сырники со сметаной,breakfast,1,145.0,145.0,255.0,340,monday,9,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk","halal,highProtein,vegetarian",2026-02-10T02:02:14.439415
10361,559,user_159,67,Капучино,drink,1,110.0,110.0,255.0,120,monday,9,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-02-10T02:02:14.439415
10362,559,user_159,23,Чечевичный суп,soup,1,125.0,125.0,355.0,200,saturday,13,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-30T05:19:14.439415
10362,559,user_159,30,Паста болоньезе,main,1,230.0,230.0,355.0,500,saturday,13,lunch,,"nuts,seafood","soup,snack",226.15,368,0,gluten,"halal,highProtein,lactoseFree",2025-12-30T05:19:14.439415
10363,559,user_159,17,Суп-пюре из шампиньонов,soup,1,145.0,145.0,585.0,240,monday,19,dinner,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-03-27T12:01:14.439415
10363,559,user_159,28,Рис с курицей терияки,main,2,220.0,440.0,585.0,460,monday,19,dinner,,"nuts,seafood","soup,snack",226.15,368,0,"sesame,soy","glutenFree,halal,highProtein,lactoseFree",2026-03-27T12:01:14.439415
10364,559,user_159,8,Сырники со сметаной,breakfast,1,145.0,145.0,180.0,340,thursday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk","halal,highProtein,vegetarian",2026-02-24T00:19:14.439415
10364,559,user_159,64,Чай чёрный,drink,1,35.0,35.0,180.0,5,thursday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-24T00:19:14.439415
10365,559,user_159,7,Гречневая каша,breakfast,2,90.0,180.0,240.0,200,monday,7,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-18T23:48:14.439415
10365,559,user_159,63,Морс клюквенный,drink,1,60.0,60.0,240.0,80,monday,7,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-18T23:48:14.439415
10366,559,user_159,67,Капучино,drink,1,110.0,110.0,195.0,120,saturday,7,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2026-01-23T23:29:14.439415
10366,559,user_159,54,Булочка с корицей,snack,1,85.0,85.0,195.0,290,saturday,7,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,gluten,"halal,lactoseFree,vegan,vegetarian",2026-01-23T23:29:14.439415
10367,559,user_159,38,Рис с овощами,main,1,160.0,160.0,160.0,300,tuesday,18,dinner,,"nuts,seafood","soup,snack",226.15,368,0,,"glutenFree,halal,highProtein,lactoseFree,vegan,vegetarian",2026-04-08T10:09:14.439415
10368,559,user_159,14,Борщ со сметаной,soup,2,135.0,270.0,735.0,260,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,milk,"diabetic,glutenFree,halal,lowCalorie",2026-01-21T07:52:14.439415
10368,559,user_159,25,Говяжья котлета с гречкой,main,2,205.0,410.0,735.0,440,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,eggs,"glutenFree,halal,highProtein,lactoseFree",2026-01-21T07:52:14.439415
10368,559,user_159,62,Компот из сухофруктов,drink,1,55.0,55.0,735.0,90,tuesday,15,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-21T07:52:14.439415
10369,559,user_159,4,Овсяная каша на молоке,breakfast,1,95.0,95.0,285.0,220,sunday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"gluten,milk","diabetic,halal,lowCalorie,vegetarian",2026-02-04T00:30:14.439415
10369,559,user_159,65,Чай зелёный,drink,1,35.0,35.0,285.0,5,sunday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-04T00:30:14.439415
10369,559,user_159,57,Медовик,dessert,1,155.0,155.0,285.0,420,sunday,8,breakfast,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk","halal,vegetarian",2026-02-04T00:30:14.439415
10370,559,user_159,40,Лазанья мясная,main,1,250.0,250.0,485.0,540,tuesday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"gluten,milk","halal,highProtein",2026-01-28T04:20:14.439415
10370,559,user_159,46,Салат с тунцом,salad,1,185.0,185.0,485.0,235,tuesday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,fish","diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-01-28T04:20:14.439415
10370,559,user_159,3,Компот,drink,1,50.0,50.0,485.0,90,tuesday,12,lunch,,"nuts,seafood","soup,snack",226.15,368,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-28T04:20:14.439415
10371,559,user_159,29,Паста карбонара,main,1,235.0,235.0,235.0,520,sunday,20,dinner,,"nuts,seafood","soup,snack",226.15,368,0,"eggs,gluten,milk",highProtein,2026-03-23T12:45:14.439415
10372,560,user_160,20,Суп с фрикадельками,soup,1,150.0,150.0,360.0,270,tuesday,14,lunch,,gluten,"drink,breakfast",228.83,423,0,eggs,"diabetic,glutenFree,halal,lactoseFree",2025-12-09T06:26:14.439415
10372,560,user_160,36,Пюре с говядиной,main,1,210.0,210.0,360.0,445,tuesday,14,lunch,,gluten,"drink,breakfast",228.83,423,0,milk,"glutenFree,halal,highProtein",2025-12-09T06:26:14.439415
10373,560,user_160,25,Говяжья котлета с гречкой,main,1,205.0,205.0,240.0,440,wednesday,11,lunch,,gluten,"drink,breakfast",228.83,423,0,eggs,"glutenFree,halal,highProtein,lactoseFree",2025-12-09T03:36:14.439415
10373,560,user_160,64,Чай чёрный,drink,1,35.0,35.0,240.0,5,wednesday,11,lunch,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-09T03:36:14.439415
10374,560,user_160,32,Рыба запечённая с овощами,main,1,245.0,245.0,455.0,360,saturday,13,lunch,,gluten,"drink,breakfast",228.83,423,0,fish,"glutenFree,halal,highProtein,lactoseFree",2026-02-12T05:21:14.439415
10374,560,user_160,47,Салат с курицей и овощами,salad,1,175.0,175.0,455.0,210,saturday,13,lunch,,gluten,"drink,breakfast",228.83,423,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-02-12T05:21:14.439415
10374,560,user_160,65,Чай зелёный,drink,1,35.0,35.0,455.0,5,saturday,13,lunch,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-12T05:21:14.439415
10375,560,user_160,67,Капучино,drink,1,110.0,110.0,215.0,120,wednesday,7,breakfast,,gluten,"drink,breakfast",228.83,423,0,milk,"diabetic,glutenFree,halal,lowCalorie,vegetarian",2025-12-14T23:48:14.439415
10375,560,user_160,50,Картофель фри,snack,1,105.0,105.0,215.0,320,wednesday,7,breakfast,,gluten,"drink,breakfast",228.83,423,0,,"glutenFree,halal,lactoseFree,vegan,vegetarian",2025-12-14T23:48:14.439415
10376,560,user_160,24,Куриная котлета с пюре,main,1,195.0,195.0,360.0,430,tuesday,15,lunch,,gluten,"drink,breakfast",228.83,423,0,"eggs,milk","glutenFree,halal,highProtein,vegetarian",2025-12-23T07:42:14.439415
10376,560,user_160,45,Винегрет,salad,1,115.0,115.0,360.0,160,tuesday,15,lunch,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-23T07:42:14.439415
10376,560,user_160,3,Компот,drink,1,50.0,50.0,360.0,90,tuesday,15,lunch,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-23T07:42:14.439415
10377,560,user_160,7,Гречневая каша,breakfast,1,90.0,90.0,150.0,200,friday,8,breakfast,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-06T00:41:14.439415
10377,560,user_160,63,Морс клюквенный,drink,1,60.0,60.0,150.0,80,friday,8,breakfast,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-02-06T00:41:14.439415
10378,560,user_160,26,Плов с курицей,main,2,210.0,420.0,455.0,470,sunday,19,dinner,,gluten,"drink,breakfast",228.83,423,0,,"glutenFree,halal,highProtein,lactoseFree",2025-12-19T11:58:14.439415
10378,560,user_160,64,Чай чёрный,drink,1,35.0,35.0,455.0,5,sunday,19,dinner,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2025-12-19T11:58:14.439415
10379,560,user_160,26,Плов с курицей,main,1,210.0,210.0,350.0,470,thursday,19,dinner,,gluten,"drink,breakfast",228.83,423,0,,"glutenFree,halal,highProtein,lactoseFree",2026-01-20T11:52:14.439415
10379,560,user_160,49,Свекольный салат с орехами,salad,1,140.0,140.0,350.0,190,thursday,19,dinner,,gluten,"drink,breakfast",228.83,423,0,nuts,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-01-20T11:52:14.439415
10380,560,user_160,37,Картофель запечённый с курицей,main,1,185.0,185.0,415.0,410,friday,11,lunch,,gluten,"drink,breakfast",228.83,423,0,,"glutenFree,halal,highProtein,lactoseFree",2026-03-18T03:37:14.439415
10380,560,user_160,47,Салат с курицей и овощами,salad,1,175.0,175.0,415.0,210,friday,11,lunch,,gluten,"drink,breakfast",228.83,423,0,seafood,"diabetic,glutenFree,halal,lactoseFree,lowCalorie",2026-03-18T03:37:14.439415
10380,560,user_160,62,Компот из сухофруктов,drink,1,55.0,55.0,415.0,90,friday,11,lunch,,gluten,"drink,breakfast",228.83,423,0,,"diabetic,glutenFree,halal,lactoseFree,lowCalorie,vegan,vegetarian",2026-03-18T03:37:14.439415
